屬性	guild	鳥種	時段	距離	觀察狀態	數量	堤內/外	結群	備註	樣區編號	調查樣區	樣點編號	座標系統	X	Y	調查者	"調查旅次
編號"	天氣代號	風速代號	"開始時間
（時）"	"開始時間
（分）"	年	月	日
01留鳥	Landbirds	斑文鳥	A	E	E	4	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
02夏候鳥	Landbirds	家燕	A	E	E	3	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
04過境/冬候鳥	Landbirds	黃鶺鴒	A	B	E	3	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	A	E	S	1	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	A	E	S	1	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
03引進種	Landbirds	?八哥	B	F	S	1	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
#N/A	#N/A	?黑領椋鳥	B	F	S	1	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	B	E	S	1	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
02夏候鳥	Landbirds	家燕	C	F	E	6	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
01留鳥	Landbirds	綠繡眼	C	C	E	1	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	C	C	S	2	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
01留鳥	Landbirds	白頭翁	C	E	E	1	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
01留鳥	Landbirds	白頭翁	C	B	E	1	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
01留鳥	Landbirds	紅鳩	C	F	E	7	外		座標改成034	D	大漢溪	36	TWD97/TM2	294033	2763721	呂亞融	1	C	1	9	19	2013	4	7
03引進種	Landbirds	野鴿	A	E	E	1	外			D	大漢溪	33	TWD97/TM2	294227.4764	2764228.427	呂亞融	1	C	1	8	56	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	A	G	S	1	外			D	大漢溪	33	TWD97/TM2	294227.4764	2764228.427	呂亞融	1	C	1	8	56	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	A	G	S	1	外			D	大漢溪	33	TWD97/TM2	294227.4764	2764228.427	呂亞融	1	C	1	8	56	2013	4	7
01留鳥	Landbirds	小雲雀	A	D	E	1	外			D	大漢溪	33	TWD97/TM2	294227.4764	2764228.427	呂亞融	1	C	1	8	56	2013	4	7
03引進種	Landbirds	家八哥	A	H	E	1	外			D	大漢溪	33	TWD97/TM2	294227.4764	2764228.427	呂亞融	1	C	1	8	56	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	A	G	E	1	外			D	大漢溪	33	TWD97/TM2	294227.4764	2764228.427	呂亞融	1	C	1	8	56	2013	4	7
01留鳥	Landbirds	小雲雀	B	H	E	4	外			D	大漢溪	33	TWD97/TM2	294227.4764	2764228.427	呂亞融	1	C	1	8	56	2013	4	7
03引進種	Landbirds	野鴿	B	H	E	2	外			D	大漢溪	33	TWD97/TM2	294227.4764	2764228.427	呂亞融	1	C	1	8	56	2013	4	7
01留鳥	Landbirds	白頭翁	B	E	E	1	外			D	大漢溪	33	TWD97/TM2	294227.4764	2764228.427	呂亞融	1	C	1	8	56	2013	4	7
03引進種	Landbirds	黑領椋鳥	C	C	E	1	外			D	大漢溪	33	TWD97/TM2	294227.4764	2764228.427	呂亞融	1	C	1	8	56	2013	4	7
02夏候鳥	Landbirds	家燕	C	D	E	2	外			D	大漢溪	33	TWD97/TM2	294227.4764	2764228.427	呂亞融	1	C	1	8	56	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	C	E	S	1	外			D	大漢溪	33	TWD97/TM2	294227.4764	2764228.427	呂亞融	1	C	1	8	56	2013	4	7
01留鳥	Landbirds	小雲雀	A	C	E	3	外			D	大漢溪	32	TWD97/TM2	294292.7968	2764469.487	呂亞融	1	C	1	8	35	2013	4	7
01留鳥	Landbirds	小雲雀	A	H	E	1	外			D	大漢溪	32	TWD97/TM2	294292.7968	2764469.487	呂亞融	1	C	1	8	35	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	A	F	S	1	外			D	大漢溪	32	TWD97/TM2	294292.7968	2764469.487	呂亞融	1	C	1	8	35	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	A	D	S	1	外			D	大漢溪	32	TWD97/TM2	294292.7968	2764469.487	呂亞融	1	C	1	8	35	2013	4	7
03引進種	Landbirds	黑領椋鳥	B	H	E	2	外			D	大漢溪	32	TWD97/TM2	294292.7968	2764469.487	呂亞融	1	C	1	8	35	2013	4	7
01留鳥	Landbirds	白頭翁	B	H	E	1	外			D	大漢溪	32	TWD97/TM2	294292.7968	2764469.487	呂亞融	1	C	1	8	35	2013	4	7
03引進種	Landbirds	家八哥	C	G	E	1	外			D	大漢溪	32	TWD97/TM2	294292.7968	2764469.487	呂亞融	1	C	1	8	35	2013	4	7
01留鳥	Landbirds	小雲雀	C	F	E	1	外			D	大漢溪	32	TWD97/TM2	294292.7968	2764469.487	呂亞融	1	C	1	8	35	2013	4	7
01留鳥	Landbirds	白頭翁	C	G	E	1	外			D	大漢溪	32	TWD97/TM2	294292.7968	2764469.487	呂亞融	1	C	1	8	35	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	A	E	S	1	外			D	大漢溪	31	TWD97/TM2	294324.2783	2764716.625	呂亞融	1	C	1	8	17	2013	4	7
01留鳥	Landbirds	小雲雀	A	H	E	4	外			D	大漢溪	31	TWD97/TM2	294324.2783	2764716.625	呂亞融	1	C	1	8	17	2013	4	7
01留鳥	Landbirds	小雲雀	A	G	E	1	外			D	大漢溪	31	TWD97/TM2	294324.2783	2764716.625	呂亞融	1	C	1	8	17	2013	4	7
03引進種	Landbirds	野鴿	B	H	E	1	外			D	大漢溪	31	TWD97/TM2	294324.2783	2764716.625	呂亞融	1	C	1	8	17	2013	4	7
01留鳥	Landbirds	白頭翁	B	G	E	1	外			D	大漢溪	31	TWD97/TM2	294324.2783	2764716.625	呂亞融	1	C	1	8	17	2013	4	7
01留鳥	Landbirds	八哥	C	H	E	2	外			D	大漢溪	31	TWD97/TM2	294324.2783	2764716.625	呂亞融	1	C	1	8	17	2013	4	7
01留鳥	Landbirds	白頭翁	C	F	E	1	外			D	大漢溪	31	TWD97/TM2	294324.2783	2764716.625	呂亞融	1	C	1	8	17	2013	4	7
01留鳥	Landbirds	斑文鳥	C	E	E	3	外			D	大漢溪	31	TWD97/TM2	294324.2783	2764716.625	呂亞融	1	C	1	8	17	2013	4	7
01留鳥	Waterbird	小白鷺	A	H	E	1	外			D	大漢溪	30	TWD97/TM2	294338.2515	2764966.219	呂亞融	1	C	1	7	59	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	A	H	S	1	外			D	大漢溪	30	TWD97/TM2	294338.2515	2764966.219	呂亞融	1	C	1	7	59	2013	4	7
03引進種	Landbirds	白尾八哥	B	H	E	1	外			D	大漢溪	30	TWD97/TM2	294338.2515	2764966.219	呂亞融	1	C	1	7	59	2013	4	7
01留鳥	Landbirds	白頭翁	B	G	E	1	外			D	大漢溪	30	TWD97/TM2	294338.2515	2764966.219	呂亞融	1	C	1	7	59	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	B	H	S	1	外			D	大漢溪	30	TWD97/TM2	294338.2515	2764966.219	呂亞融	1	C	1	7	59	2013	4	7
03引進種	Landbirds	家八哥	C	E	E	1	外			D	大漢溪	30	TWD97/TM2	294338.2515	2764966.219	呂亞融	1	C	1	7	59	2013	4	7
03引進種	Landbirds	家八哥	C	C	E	2	外			D	大漢溪	30	TWD97/TM2	294338.2515	2764966.219	呂亞融	1	C	1	7	59	2013	4	7
01留鳥	Landbirds	小雲雀	C	C	E	1	外			D	大漢溪	30	TWD97/TM2	294338.2515	2764966.219	呂亞融	1	C	1	7	59	2013	4	7
01留鳥	Landbirds	小雲雀	C	D	E	2	外			D	大漢溪	30	TWD97/TM2	294338.2515	2764966.219	呂亞融	1	C	1	7	59	2013	4	7
01留鳥	Landbirds	小雲雀	A	D	E	1	外			D	大漢溪	29	TWD97/TM2	294355.3384	2765215.632	呂亞融	1	C	1	7	43	2013	4	7
03引進種	Landbirds	黑領椋鳥	A	F	E	2	外			D	大漢溪	29	TWD97/TM2	294355.3384	2765215.632	呂亞融	1	C	1	7	43	2013	4	7
01留鳥	Landbirds	喜鵲	B	H	E	1	外			D	大漢溪	29	TWD97/TM2	294355.3384	2765215.632	呂亞融	1	C	1	7	43	2013	4	7
01留鳥	Landbirds	白頭翁	C	H	E	1	外			D	大漢溪	29	TWD97/TM2	294355.3384	2765215.632	呂亞融	1	C	1	7	43	2013	4	7
03引進種	Landbirds	黑領椋鳥	C	H	E	1	外			D	大漢溪	29	TWD97/TM2	294355.3384	2765215.632	呂亞融	1	C	1	7	43	2013	4	7
03引進種	Landbirds	野鴿	C	H	E	3	外			D	大漢溪	29	TWD97/TM2	294355.3384	2765215.632	呂亞融	1	C	1	7	43	2013	4	7
03引進種	Landbirds	家八哥	A	G	E	1	外			D	大漢溪	28	TWD97/TM2	294371.2913	2765465.113	呂亞融	1	C	1	7	30	2013	4	7
03引進種	Landbirds	家八哥	A	C	E	1	外			D	大漢溪	28	TWD97/TM2	294371.2913	2765465.113	呂亞融	1	C	1	7	30	2013	4	7
01留鳥	Landbirds	白頭翁	A	E	E	1	外			D	大漢溪	28	TWD97/TM2	294371.2913	2765465.113	呂亞融	1	C	1	7	30	2013	4	7
03引進種	Landbirds	家八哥	A	E	E	2	外			D	大漢溪	28	TWD97/TM2	294371.2913	2765465.113	呂亞融	1	C	1	7	30	2013	4	7
03引進種	Landbirds	家八哥	B	H	E	2	外			D	大漢溪	28	TWD97/TM2	294371.2913	2765465.113	呂亞融	1	C	1	7	30	2013	4	7
01留鳥	Landbirds	白頭翁	B	C	E	1	外			D	大漢溪	28	TWD97/TM2	294371.2913	2765465.113	呂亞融	1	C	1	7	30	2013	4	7
01留鳥	Landbirds	白頭翁	B	E	E	1	外			D	大漢溪	28	TWD97/TM2	294371.2913	2765465.113	呂亞融	1	C	1	7	30	2013	4	7
01留鳥	Waterbird	紅冠水雞	A	F	E	1	外			D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	A	F	S	1	外			D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
01留鳥	Landbirds	白頭翁	A	F	E	1	外			D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
01留鳥	Landbirds	喜鵲	A	H	E	2	外			D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
01留鳥	Landbirds	黃頭扇尾鶯	A	D	E	1	外			D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	B	E	S	1	外			D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
03引進種	Landbirds	野鴿	B	F	E	1	外			D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
01留鳥	Landbirds	八哥	C	G	E	1	外			D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
01留鳥	Landbirds	紅鳩	C	H	E	8	外	Y		D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	C	F	S	1	外			D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
01留鳥	Landbirds	斑文鳥	C	D	S	3	外			D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	C	D	S	1	外			D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
03引進種	Landbirds	黑領椋鳥	C	H	E	1	外			D	大漢溪	27	TWD97/TM2	294384.5346	2765714.76	呂亞融	1	C	1	7	15	2013	4	7
04過境/冬候鳥	Landbirds	白腹鶇	A	B	E	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Landbirds	白頭翁	A	C	E	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Waterbird	紅冠水雞	A	F	E	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	A	D	S	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	A	D	S	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	A	F	S	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Landbirds	翠鳥	A	C	E	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Landbirds	斑文鳥	A	F	S	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
04過境/冬候鳥	Landbirds	短翅樹鶯	A	B	S	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
04過境/冬候鳥	Landbirds	紅尾伯勞	A	H	E	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Waterbird	紅冠水雞	A	H	E	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Waterbird	小白鷺	B	G	E	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	B	E	S	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	B	B	S	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Waterbird	小??	B	E	E	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
02夏候鳥	Landbirds	家燕	B	G	E	4	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Landbirds	珠頸斑鳩	C	D	E	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Landbirds	白頭翁	C	G	E	2	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	C	D	E	1	外			D	大漢溪	26	TWD97/TM2	294400.0846	2765964.273	呂亞融	1	C	1	7	0	2013	4	7
03引進種	Landbirds	黑領椋鳥	A	B	E	2	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
01留鳥	Landbirds	喜鵲	A	B	E	1	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
04過境/冬候鳥	Landbirds	白腹鶇	A	C	S	1	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
01留鳥	Landbirds	白頭翁	A	C	E	1	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
02夏候鳥	Landbirds	家燕	A	C	E	3	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
01留鳥	Landbirds	白頭翁	A	B	E	1	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
03引進種	Landbirds	家八哥	A	G	E	2	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
03引進種	Landbirds	白尾八哥	A	B	E	1	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
01留鳥	Landbirds	珠頸斑鳩	B	G	E	1	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	B	E	S	1	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
01留鳥	Landbirds	紅鳩	B	D	E	2	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
01留鳥	Landbirds	紅嘴黑鵯	C	G	E	1	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
01留鳥	Landbirds	綠繡眼	C	D	E	1	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
01留鳥	Landbirds	褐頭鷦鶯	C	D	S	1	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
03引進種	Landbirds	家八哥	C	B	E	2	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
01留鳥	Landbirds	灰頭鷦鶯	C	B	S	1	外			D	大漢溪	25	TWD97/TM2	294417.8189	2766213.623	呂亞融	1	C	1	6	44	2013	4	7
03引進種	Landbirds	家八哥	A	D	E	2	外		座標改成028	E	二重疏洪道	15	TWD97/TM2	295880	2774759	呂亞融	1	C	1	9	45	2013	3	28
03引進種	Landbirds	家八哥	A	H	E	3	外		座標改成028	E	二重疏洪道	15	TWD97/TM2	295880	2774759	呂亞融	1	C	1	9	45	2013	3	28
01留鳥	Landbirds	紅鳩	A	G	E	1	外		座標改成028	E	二重疏洪道	15	TWD97/TM2	295880	2774759	呂亞融	1	C	1	9	45	2013	3	28
04過境/冬候鳥	Waterbird	大白鷺	B	H	E	1	外		座標改成028	E	二重疏洪道	15	TWD97/TM2	295880	2774759	呂亞融	1	C	1	9	45	2013	3	28
01留鳥	Waterbird	小白鷺	B	H	E	1	外		座標改成028	E	二重疏洪道	15	TWD97/TM2	295880	2774759	呂亞融	1	C	1	9	45	2013	3	28
01留鳥	Landbirds	小雲雀	B	F	E	1	外		座標改成028	E	二重疏洪道	15	TWD97/TM2	295880	2774759	呂亞融	1	C	1	9	45	2013	3	28
03引進種	Landbirds	黑領椋鳥	C	G	E	1	外		座標改成028	E	二重疏洪道	15	TWD97/TM2	295880	2774759	呂亞融	1	C	1	9	45	2013	3	28
01留鳥	Landbirds	白頭翁	C	G	E	1	外		座標改成028	E	二重疏洪道	15	TWD97/TM2	295880	2774759	呂亞融	1	C	1	9	45	2013	3	28
01留鳥	Landbirds	綠繡眼	C	G	C	2	外		座標改成028	E	二重疏洪道	15	TWD97/TM2	295880	2774759	呂亞融	1	C	1	9	45	2013	3	28
04過境/冬候鳥	Waterbird	大白鷺	A	F	E	1	外		座標改成027	E	二重疏洪道	14	TWD97/TM2	295799	2774551	呂亞融	1	C	1	9	30	2013	3	28
04過境/冬候鳥	Landbirds	黃鶺鴒	A	G	E	4	外		座標改成027	E	二重疏洪道	14	TWD97/TM2	295799	2774551	呂亞融	1	C	1	9	30	2013	3	28
03引進種	Landbirds	家八哥	A	E	E	1	外		座標改成027	E	二重疏洪道	14	TWD97/TM2	295799	2774551	呂亞融	1	C	1	9	30	2013	3	28
03引進種	Landbirds	黑領椋鳥	A	G	E	2	外		座標改成027	E	二重疏洪道	14	TWD97/TM2	295799	2774551	呂亞融	1	C	1	9	30	2013	3	28
01留鳥	Landbirds	綠繡眼	B	D	E	2	外		座標改成027	E	二重疏洪道	14	TWD97/TM2	295799	2774551	呂亞融	1	C	1	9	30	2013	3	28
01留鳥	Landbirds	白頭翁	B	E	E	1	外		座標改成027	E	二重疏洪道	14	TWD97/TM2	295799	2774551	呂亞融	1	C	1	9	30	2013	3	28
03引進種	Landbirds	白尾八哥	B	F	E	2	外		座標改成027	E	二重疏洪道	14	TWD97/TM2	295799	2774551	呂亞融	1	C	1	9	30	2013	3	28
01留鳥	Landbirds	白頭翁	C	E	E	1	外		座標改成027	E	二重疏洪道	14	TWD97/TM2	295799	2774551	呂亞融	1	C	1	9	30	2013	3	28
04過境/冬候鳥	Landbirds	紅尾伯勞	C	F	E	1	外		座標改成027	E	二重疏洪道	14	TWD97/TM2	295799	2774551	呂亞融	1	C	1	9	30	2013	3	28
03引進種	Landbirds	白尾八哥	A	B	E	1	外		座標改成026	E	二重疏洪道	13	TWD97/TM2	296035	2774412	呂亞融	1	C	1	9	13	2013	3	28
03引進種	Landbirds	野鴿	A	F	E	4	外		座標改成026	E	二重疏洪道	13	TWD97/TM2	296035	2774412	呂亞融	1	C	1	9	13	2013	3	28
01留鳥	Landbirds	白頭翁	A	D	E	1	外		座標改成026	E	二重疏洪道	13	TWD97/TM2	296035	2774412	呂亞融	1	C	1	9	13	2013	3	28
01留鳥	Landbirds	紅鳩	A	F	E	1	外		座標改成026	E	二重疏洪道	13	TWD97/TM2	296035	2774412	呂亞融	1	C	1	9	13	2013	3	28
01留鳥	Landbirds	褐頭鷦鶯	B	D	S	1	外		座標改成026	E	二重疏洪道	13	TWD97/TM2	296035	2774412	呂亞融	1	C	1	9	13	2013	3	28
01留鳥	Landbirds	褐頭鷦鶯	B	F	S	1	外		座標改成026	E	二重疏洪道	13	TWD97/TM2	296035	2774412	呂亞融	1	C	1	9	13	2013	3	28
03引進種	Landbirds	白尾八哥	C	E	E	2	外		座標改成026	E	二重疏洪道	13	TWD97/TM2	296035	2774412	呂亞融	1	C	1	9	13	2013	3	28
03引進種	Landbirds	黑領椋鳥	C	H	E	1	外		座標改成026	E	二重疏洪道	13	TWD97/TM2	296035	2774412	呂亞融	1	C	1	9	13	2013	3	28
03引進種	Landbirds	家八哥	C	F	E	1	外		座標改成026	E	二重疏洪道	13	TWD97/TM2	296035	2774412	呂亞融	1	C	1	9	13	2013	3	28
01留鳥	Landbirds	珠頸斑鳩	C	G	E	1	外		座標改成026	E	二重疏洪道	13	TWD97/TM2	296035	2774412	呂亞融	1	C	1	9	13	2013	3	28
01留鳥	Landbirds	八哥	A	C	E	2	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
04過境/冬候鳥	Landbirds	黃鶺鴒	A	D	E	1	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
01留鳥	Landbirds	灰頭鷦鶯	A	C	C	1	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
02夏候鳥	Landbirds	家燕	A	C	E	2	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
01留鳥	Landbirds	喜鵲	A	G	E	2	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
01留鳥	Landbirds	喜鵲	A	E	E	1	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
03引進種	Landbirds	野鴿	A	G	E	1	內		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
01留鳥	Landbirds	喜鵲	A	H	E	1	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
01留鳥	Landbirds	白頭翁	B	D	E	1	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
01留鳥	Landbirds	白頭翁	B	F	E	1	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
01留鳥	Landbirds	白頭翁	B	D	E	3	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
01留鳥	Landbirds	褐頭鷦鶯	B	C	S	1	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
01留鳥	Landbirds	綠繡眼	B	D	E	4	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
03引進種	Landbirds	家八哥	C	H	E	2	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
#N/A	#N/A	?短翅樹鶯	C	C	E	1	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
03引進種	Landbirds	白尾八哥	C	D	E	1	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
03引進種	Landbirds	黑領椋鳥	C	E	E	2	外		座標改成025	E	二重疏洪道	12	TWD97/TM2	296164	2774236	呂亞融	1	C	1	8	56	2013	3	28
03引進種	Landbirds	野鴿	A	F	E	3	外		座標改成024	E	二重疏洪道	11	TWD97/TM2	296286	2773956	呂亞融	1	C	1	8	40	2013	3	28
03引進種	Landbirds	白尾八哥	A	D	E	2	外		座標改成024	E	二重疏洪道	11	TWD97/TM2	296286	2773956	呂亞融	1	C	1	8	40	2013	3	28
04過境/冬候鳥	Landbirds	黃鶺鴒	A	B	E	3	外		座標改成024	E	二重疏洪道	11	TWD97/TM2	296286	2773956	呂亞融	1	C	1	8	40	2013	3	28
01留鳥	Landbirds	喜鵲	A	E	E	1	外		座標改成024	E	二重疏洪道	11	TWD97/TM2	296286	2773956	呂亞融	1	C	1	8	40	2013	3	28
01留鳥	Landbirds	紅鳩	A	G	E	1	外		座標改成024	E	二重疏洪道	11	TWD97/TM2	296286	2773956	呂亞融	1	C	1	8	40	2013	3	28
01留鳥	Landbirds	綠繡眼	B	D	E	2	外		座標改成024	E	二重疏洪道	11	TWD97/TM2	296286	2773956	呂亞融	1	C	1	8	40	2013	3	28
